Organism Name,Organism Groups,Strain,BioSample,BioProject,Size(Mb),GC%,Replicons,CDS,Neighbors,Release Date,Genes
"Lactococcus lactis subsp. cremoris UC509.9","Bacteria;Terrabacteria group;Firmicutes","UC509.9","SAMN02604113","PRJNA76597",0.005461,30.0678,"pCIS2:NC_019434.1/CP003164.1",4,0,"2012-11-13T00:00:00Z",7
"Lactococcus lactis subsp. cremoris UC509.9","Bacteria;Terrabacteria group;Firmicutes","UC509.9","SAMN02604113","PRJNA76597",0.038673,37.1189,"pCIS6:NC_019436.1/CP003160.1",30,0,"2012-11-13T00:00:00Z",45
"Lactococcus lactis subsp. cremoris UC509.9","Bacteria;Terrabacteria group;Firmicutes","UC509.9","SAMN02604113","PRJNA76597",0.007045,38.4244,"pCIS4:NC_019437.1/CP003162.1",7,0,"2012-11-13T00:00:00Z",11
"Lactococcus lactis subsp. cremoris UC509.9","Bacteria;Terrabacteria group;Firmicutes","UC509.9","SAMN02604113","PRJNA76597",0.004263,31.9728,"pCIS1:NC_019438.1/CP003165.1",2,0,"2012-11-13T00:00:00Z",2
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","A12","SAMEA4005236","PRJEB14157",0.005736,33.682,"pA12-1:NZ_LT599050.1/LT599050.1",6,0,"2016-07-23T00:00:00Z",6
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","A12","SAMEA4005236","PRJEB14157",0.009105,34.8051,"pA12-2:NZ_LT599051.1/LT599051.1",8,0,"2016-07-23T00:00:00Z",8
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","A12","SAMEA4005236","PRJEB14157",0.042401,33.4874,"pA12-3:NZ_LT599052.1/LT599052.1",39,0,"2016-07-23T00:00:00Z",52
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","A12","SAMEA4005236","PRJEB14157",0.069485,32.9654,"pA12-4:NZ_LT599053.1/LT599053.1",63,0,"2016-07-23T00:00:00Z",82
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","229","SAMN04955249","PRJNA320695",0.056368,34.8141,"p229A:NZ_CP016694.1/CP016694.1",51,0,"2017-04-05T00:00:00Z",63
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","229","SAMN04955249","PRJNA320695",0.03328,37.3888,"p229B:NZ_CP016695.1/CP016695.1",22,0,"2017-04-05T00:00:00Z",30
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","229","SAMN04955249","PRJNA320695",0.030272,35.1513,"p229C:NZ_CP016696.1/CP016696.1",23,0,"2017-04-05T00:00:00Z",34
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","229","SAMN04955249","PRJNA320695",0.006153,35.8849,"p229D:NZ_CP016697.1/CP016697.1",5,0,"2017-04-05T00:00:00Z",6
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","229","SAMN04955249","PRJNA320695",0.039612,32.4043,"p229E:NZ_CP016698.1/CP016698.1",35,0,"2017-04-05T00:00:00Z",48
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","275","SAMN04955252","PRJNA320696",0.09271,35.3479,"p275A:NZ_CP016699.1/CP016699.1",80,0,"2017-04-05T00:00:00Z",106
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","275","SAMN04955252","PRJNA320696",0.056332,33.3594,"p275B:NZ_CP016700.1/CP016700.1",54,0,"2017-04-05T00:00:00Z",65
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","275","SAMN04955252","PRJNA320696",0.054922,34.2832,"p275C:NZ_CP016701.1/CP016701.1",57,0,"2017-04-05T00:00:00Z",66
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","275","SAMN04955252","PRJNA320696",0.054046,31.7655,"p275D:NZ_CP016702.1/CP016702.1",54,0,"2017-04-05T00:00:00Z",61
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC063","SAMN04956302","PRJNA320717",0.075962,35.3058,"pUC063A:NZ_CP016715.1/CP016715.1",68,0,"2017-04-05T00:00:00Z",82
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC063","SAMN04956302","PRJNA320717",0.044205,34.2699,"pUC063B:NZ_CP016716.1/CP016716.1",34,0,"2017-04-05T00:00:00Z",45
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC063","SAMN04956302","PRJNA320717",0.011663,32.5474,"pUC063C:NZ_CP016717.1/CP016717.1",9,0,"2017-04-05T00:00:00Z",11
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC063","SAMN04956302","PRJNA320717",0.008697,32.3905,"pUC063D:NZ_CP016718.1/CP016718.1",7,0,"2017-04-05T00:00:00Z",8
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC063","SAMN04956302","PRJNA320717",0.008551,31.5285,"pUC063E:NZ_CP016719.1/CP016719.1",7,0,"2017-04-05T00:00:00Z",8
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UL8","SAMN04956402","PRJNA320724",0.007652,33.9519,"pUL8A:NZ_CP016704.1/CP016704.1",6,0,"2017-04-10T00:00:00Z",6
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UL8","SAMN04956402","PRJNA320724",0.027296,35.3055,"pUL8B:NZ_CP016705.1/CP016705.1",26,0,"2017-04-10T00:00:00Z",33
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UL8","SAMN04956402","PRJNA320724",0.002119,34.0727,"pUL8C:NZ_CP016706.1/CP016706.1",3,0,"2017-04-10T00:00:00Z",3
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","14B4","SAMN08792430","PRJNA445480",0.0597,33.6935,"p14B4:NZ_CP028161.1/CP028161.1",62,0,"2018-06-01T00:00:00Z",67
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","184","SAMN04955247","PRJNA320694",0.009735,34.8433,"p184A:CP016691.1",13,2,"2017-04-04T00:00:00Z",13
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","184","SAMN04955247","PRJNA320694",0.005929,34.5083,"p184B:CP016692.1",6,6,"2017-04-04T00:00:00Z",6
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","184","SAMN04955247","PRJNA320694",0.010488,33.3524,"p184C:CP016693.1",14,0,"2017-04-04T00:00:00Z",14
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","184","SAMN04955247","PRJNA320694",0.002052,33.1871,"p184D:CP034584.1",3,0,"2019-01-11T00:00:00Z",3
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","184","SAMN04955247","PRJNA320694",0.0059,33.8475,"p184E:CP034585.1",4,0,"2019-01-11T00:00:00Z",4
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","184","SAMN04955247","PRJNA320694",0.008312,34.7449,"p184F:CP034586.1",8,0,"2019-01-11T00:00:00Z",8
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","C10","SAMN04956267","PRJNA320705",0.00212,34.1038,"pC10A:CP016703.1",4,4,"2017-04-04T00:00:00Z",4
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","C10","SAMN04956267","PRJNA320705",0.047093,34.7461,"pC10B:CP034582.1",48,0,"2019-01-11T00:00:00Z",48
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","C10","SAMN04956267","PRJNA320705",0.007652,33.9519,"pC10C:CP034583.1",5,0,"2019-01-11T00:00:00Z",5
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC06","SAMN04956292","PRJNA320710",0.036928,32.1003,"pUC06A:NZ_CP016734.1/CP016734.1",29,0,"2017-04-05T00:00:00Z",41
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC06","SAMN04956292","PRJNA320710",0.048632,34.8248,"pUC06B:NZ_CP016735.1/CP016735.1",47,0,"2017-04-05T00:00:00Z",56
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC06","SAMN04956292","PRJNA320710",0.023429,31.8665,"pUC06C:NZ_CP016736.1/CP016736.1",26,0,"2017-04-05T00:00:00Z",31
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC06","SAMN04956292","PRJNA320710",0.011362,31.2093,"pUC06D:NZ_CP034579.1/CP034579.1",9,0,"2019-01-13T00:00:00Z",11
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC06","SAMN04956292","PRJNA320710",0.00618,33.0583,"pUC06E:NZ_CP034580.1/CP034580.1",5,0,"2019-01-13T00:00:00Z",5
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC06","SAMN04956292","PRJNA320710",0.029156,34.8779,"pUC06F:NZ_CP034581.1/CP034581.1",24,0,"2019-01-13T00:00:00Z",30
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC08","SAMN04956293","PRJNA320711",0.089015,34.1931,"pUC08A:NZ_CP016726.1/CP016726.1",79,0,"2017-04-05T00:00:00Z",100
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC08","SAMN04956293","PRJNA320711",0.049307,34.2243,"pUC08B:NZ_CP016727.1/CP016727.1",47,0,"2017-04-05T00:00:00Z",52
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC08","SAMN04956293","PRJNA320711",0.015396,30.8327,"pUC08C:NZ_CP016728.1/CP016728.1",16,0,"2017-04-05T00:00:00Z",21
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC08","SAMN04956293","PRJNA320711",0.005239,30.9983,"pUC08D:NZ_CP034577.1/CP034577.1",3,0,"2019-01-16T00:00:00Z",4
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC08","SAMN04956293","PRJNA320711",0.007809,31.8223,"pUC08E:NZ_CP034578.1/CP034578.1",8,0,"2019-01-16T00:00:00Z",8
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC77","SAMN04956303","PRJNA320718",0.006083,35.7554,"pUC77A:CP016713.1",7,0,"2017-04-04T00:00:00Z",7
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC77","SAMN04956303","PRJNA320718",0.063462,34.8587,"pUC77B:CP016714.1",66,2,"2017-04-04T00:00:00Z",66
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC77","SAMN04956303","PRJNA320718",0.062882,36.1423,"pUC77C:CP034573.1",58,0,"2019-01-03T00:00:00Z",58
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC77","SAMN04956303","PRJNA320718",0.039604,33.2997,"pUC77D:CP034574.1",47,0,"2019-01-03T00:00:00Z",47
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC77","SAMN04956303","PRJNA320718",0.006153,35.7874,"pUC77E:CP034575.1",7,0,"2019-01-03T00:00:00Z",7
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC11","SAMN04956294","PRJNA320712",0.059284,33.9113,"pUC11A:NZ_CP016720.1/CP016720.1",50,0,"2017-04-10T00:00:00Z",65
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC11","SAMN04956294","PRJNA320712",0.049307,34.2223,"pUC11B:NZ_CP016721.1/CP016721.1",46,0,"2017-04-10T00:00:00Z",52
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC11","SAMN04956294","PRJNA320712",0.019351,35.1868,"pUC11C:NZ_CP016722.1/CP016722.1",14,0,"2017-04-10T00:00:00Z",17
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC11","SAMN04956294","PRJNA320712",0.015393,30.8192,"pUC11D:NZ_CP016723.1/CP016723.1",14,0,"2017-04-10T00:00:00Z",21
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC11","SAMN04956294","PRJNA320712",0.005238,30.9851,"pUC11F:NZ_CP016725.1/CP016725.1",3,0,"2017-04-10T00:00:00Z",4
"Lactococcus lactis subsp. lactis","Bacteria;Terrabacteria group;Firmicutes","UC11","SAMN04956294","PRJNA320712",0.007809,31.8223,"pCU11E:NZ_CP034572.1/CP034572.1",8,0,"2019-09-11T00:00:00Z",8
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","FM03","SAMN06061939","PRJNA355067",0.008277,34.8194,"pLd1:NZ_CP020605.1/CP020605.1",7,0,"2017-05-24T00:00:00Z",12
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","FM03","SAMN06061939","PRJNA355067",0.015218,34.0846,"pLd2:NZ_CP020606.1/CP020606.1",15,0,"2017-05-24T00:00:00Z",19
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","FM03","SAMN06061939","PRJNA355067",0.004242,35.62,"pLd3:NZ_CP020607.1/CP020607.1",2,0,"2017-05-24T00:00:00Z",2
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","FM03","SAMN06061939","PRJNA355067",0.012005,33.511,"pLd4:NZ_CP020608.1/CP020608.1",10,0,"2017-05-24T00:00:00Z",12
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","FM03","SAMN06061939","PRJNA355067",0.007521,33.5727,"pLd5:NZ_CP020609.1/CP020609.1",5,0,"2017-05-24T00:00:00Z",6
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","FM03","SAMN06061939","PRJNA355067",0.003363,33.7496,"pLd6:NZ_CP020610.1/CP020610.1",2,0,"2017-05-24T00:00:00Z",3
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","FM03","SAMN06061939","PRJNA355067",0.030274,35.1721,"pLd7:NZ_CP020611.1/CP020611.1",25,0,"2017-05-24T00:00:00Z",34
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","SD96","SAMN12502795","PRJNA558943",0.025379,35.2969,"pSD96_06:NZ_CP043518.1/CP043518.1",15,0,"2019-10-07T00:00:00Z",23
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","SD96","SAMN12502795","PRJNA558943",0.007296,33.4567,"pSD96_07:NZ_CP043519.1/CP043519.1",5,0,"2019-10-07T00:00:00Z",9
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","SD96","SAMN12502795","PRJNA558943",0.004623,36.2535,"pSD96_08:NZ_CP043520.1/CP043520.1",2,0,"2019-10-07T00:00:00Z",5
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","SD96","SAMN12502795","PRJNA558943",0.002735,32.9799,"pSD96_09:NZ_CP043521.1/CP043521.1",0,0,"2019-10-07T00:00:00Z",3
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","SD96","SAMN12502795","PRJNA558943",0.007928,30.2977,"pSD96_10:NZ_CP043522.1/CP043522.1",6,0,"2019-10-07T00:00:00Z",9
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","SD96","SAMN12502795","PRJNA558943",0.049639,35.0994,"pSD96_05:NZ_CP043524.1/CP043524.1",42,0,"2019-10-07T00:00:00Z",59
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","SD96","SAMN12502795","PRJNA558943",0.011722,34.3542,"pSD96_01:NZ_CP043525.1/CP043525.1",8,0,"2019-10-07T00:00:00Z",12
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","SD96","SAMN12502795","PRJNA558943",0.064897,36.5009,"pSD96_02:NZ_CP043526.1/CP043526.1",52,0,"2019-10-07T00:00:00Z",83
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","SD96","SAMN12502795","PRJNA558943",0.037435,34.3582,"pSD96_03:NZ_CP043527.1/CP043527.1",32,0,"2019-10-07T00:00:00Z",36
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","SD96","SAMN12502795","PRJNA558943",0.008277,34.8073,"pSD96_04:NZ_CP043528.1/CP043528.1",7,0,"2019-10-07T00:00:00Z",12
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","BGBU1-4","SAMN12627231","PRJNA561722",0.00633,33.9021,"pBU6:NZ_CM018954.1/CM018954.1",8,0,"2019-11-17T00:00:00Z",8
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA71365",0.018977,33.8989,"pVF18:NC_015900.1/JN172910.1",21,0,"2011-08-10T00:00:00Z",25
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA71365",0.022166,35.1394,"pVF22:NC_015901.1/JN172912.1",19,0,"2011-08-10T00:00:00Z",21
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA71365",0.053876,34.5014,"pVF50:NC_015902.1/JN225497.1",41,0,"2011-08-04T00:00:00Z",49
"Lactococcus lactis subsp. lactis bv. diacetylactis","Bacteria;Terrabacteria group;Firmicutes","","","PRJNA71365",0.021728,33.5926,"pVF21:NC_015912.1/JN172911.1",14,0,"2011-08-02T00:00:00Z",16
"Lactococcus lactis subsp. lactis CV56","Bacteria;Terrabacteria group;Firmicutes","CV56","SAMN02603398","PRJNA60377",0.044098,32.0831,"pCV56A:NC_017483.1/CP002366.1",41,0,"2012-05-01T00:00:00Z",41
"Lactococcus lactis subsp. lactis CV56","Bacteria;Terrabacteria group;Firmicutes","CV56","SAMN02603398","PRJNA60377",0.031442,32.4916,"pCV56C:NC_017484.1/CP002368.1",27,0,"2012-05-01T00:00:00Z",32
"Lactococcus lactis subsp. lactis CV56","Bacteria;Terrabacteria group;Firmicutes","CV56","SAMN02603398","PRJNA60377",0.005543,32.2389,"pCV56D:NC_017485.1/CP002369.1",7,0,"2012-05-01T00:00:00Z",8
"Lactococcus lactis subsp. lactis CV56","Bacteria;Terrabacteria group;Firmicutes","CV56","SAMN02603398","PRJNA60377",0.035934,34.5383,"pCV56B:NC_017487.1/CP002367.1",28,0,"2012-05-01T00:00:00Z",39
"Lactococcus lactis subsp. lactis CV56","Bacteria;Terrabacteria group;Firmicutes","CV56","SAMN02603398","PRJNA60377",0.002262,33.8196,"pCV56E:NC_017488.1/CP002370.1",2,0,"2012-05-01T00:00:00Z",2
"Lactococcus lactis subsp. lactis KF147","Bacteria;Terrabacteria group;Firmicutes","KF147","SAMN02603087","PRJNA41115",0.03751,32.3834,"pKF147A:NC_013657.1/CP001835.1",33,0,"2009-12-22T00:00:00Z",39
"Lactococcus lactis subsp. lactis KLDS 4.0325","Bacteria;Terrabacteria group;Firmicutes","KLDS 4.0325","SAMN02603468","PRJNA218564",0.004094,30.0195,"1:CP006767.1",5,0,"2013-10-24T00:00:00Z",5
"Lactococcus lactis subsp. lactis KLDS 4.0325","Bacteria;Terrabacteria group;Firmicutes","KLDS 4.0325","","PRJNA218564",0.00087,32.6437,"2:CP007042.1",2,0,"2014-01-27T00:00:00Z",2
"Lactococcus lactis subsp. lactis KLDS 4.0325","Bacteria;Terrabacteria group;Firmicutes","KLDS 4.0325","","PRJNA218564",0.001278,32.6291,"3:CP007043.1",3,0,"2014-01-27T00:00:00Z",3
"Lactococcus lactis subsp. lactis KLDS 4.0325","Bacteria;Terrabacteria group;Firmicutes","KLDS 4.0325","SAMN02603468","PRJNA218564",0.009,31.0222,"unnamed4:CP029291.1",11,0,"2018-05-10T00:00:00Z",14
"Lactococcus lactis subsp. lactis KLDS 4.0325","Bacteria;Terrabacteria group;Firmicutes","KLDS 4.0325","SAMN02603468","PRJNA218564",0.047268,34.4271,"unnamed5:CP029292.1",41,0,"2018-05-10T00:00:00Z",63
"Lactococcus lactis subsp. lactis KLDS 4.0325","Bacteria;Terrabacteria group;Firmicutes","KLDS 4.0325","SAMN02603468","PRJNA218564",0.109112,35.3829,"unnamed6:CP029293.1",90,0,"2018-05-10T00:00:00Z",119
"Lactococcus lactis subsp. lactis NCDO 2118","Bacteria;Terrabacteria group;Firmicutes","NCDO 2118","SAMN02471376","PRJNA196165",0.037571,32.3281,"pNCDO2118:NZ_CP009055.1/CP009055.1",32,0,"2015-01-21T00:00:00Z",37
"Lactococcus piscium","Bacteria;Terrabacteria group;Firmicutes","CNCM I-4031","SAMEA4356845","PRJEB11218",0.020193,34.6259,"II:NZ_LT603686.1/LT603686.1",22,0,"2016-07-28T00:00:00Z",25
"Lactococcus piscium","Bacteria;Terrabacteria group;Firmicutes","CMTALT02","SAMEA104233132","PRJEB21910",0.038145,33.7082,"pCMTALT02A:NZ_LT984414.1/LT984414.1",34,0,"2018-03-31T00:00:00Z",38
"Lactococcus piscium","Bacteria;Terrabacteria group;Firmicutes","CMTALT02","SAMEA104233132","PRJEB21910",0.020477,33.4668,"pCMTALT02B:NZ_LT984415.1/LT984415.1",21,0,"2018-03-31T00:00:00Z",26
"Lactococcus piscium","Bacteria;Terrabacteria group;Firmicutes","CMTALT02","SAMEA104233132","PRJEB21910",0.010139,33.3465,"pCMTALT02C:NZ_LT984416.1/LT984416.1",9,0,"2018-03-31T00:00:00Z",11
"Lactococcus piscium MKFS47","Bacteria;Terrabacteria group;Firmicutes","MKFS47","SAMEA3208644","PRJEB8222",0.055671,32.4621,"II:NZ_LN774770.1/LN774770.1",63,0,"2015-04-02T00:00:00Z",68
"Lactococcus piscium MKFS47","Bacteria;Terrabacteria group;Firmicutes","MKFS47","SAMEA3208644","PRJEB8222",0.053257,35.3324,"III:NZ_LN774771.1/LN774771.1",58,0,"2015-04-02T00:00:00Z",63
"Lactococcus raffinolactis","Bacteria;Terrabacteria group;Firmicutes","WiKim0068","SAMN07627433","PRJNA404006",0.047753,34.5884,"pWiKim0068-1:NZ_CP023393.1/CP023393.1",41,0,"2017-09-20T00:00:00Z",52
"Lactococcus raffinolactis","Bacteria;Terrabacteria group;Firmicutes","WiKim0068","SAMN07627433","PRJNA404006",0.027065,35.1967,"pWiKim0068-2:NZ_CP023394.1/CP023394.1",23,0,"2017-09-20T00:00:00Z",29
"Lactococcus raffinolactis","Bacteria;Terrabacteria group;Firmicutes","Lr_19_5","","PRJNA435410",0.082612,35.3024,"pLraf_19_5_1:NZ_CP047617.1/CP047617.1",69,0,"2020-04-10T00:00:00Z",77
"Lactococcus raffinolactis","Bacteria;Terrabacteria group;Firmicutes","Lr_19_7","","PRJNA435410",0.02348,33.109,"pLraf_19_7_1:NZ_CP047615.1/CP047615.1",28,0,"2020-04-10T00:00:00Z",33
"Lactococcus raffinolactis","Bacteria;Terrabacteria group;Firmicutes","Lr_19_14","","PRJNA435410",0.020558,34.05,"pLraf_19_14_1:NZ_CP047629.1/CP047629.1",24,0,"2020-04-10T00:00:00Z",26
"Lactococcus raffinolactis","Bacteria;Terrabacteria group;Firmicutes","Lr_18_12S","","PRJNA435410",0.032083,37.3095,"pLraf_18_12S_1:NZ_CP047631.1/CP047631.1",30,0,"2020-04-10T00:00:00Z",35
"Lactococcus raffinolactis","Bacteria;Terrabacteria group;Firmicutes","Lr_18_12S","","PRJNA435410",0.027236,32.1229,"pLr18_12S_2:NZ_CP047632.1/CP047632.1",25,0,"2020-04-10T00:00:00Z",28
"Lactococcus raffinolactis","Bacteria;Terrabacteria group;Firmicutes","Lr_19_4S","","PRJNA435410",0.077081,34.2847,"pLraf_19_4S_1:CP050535.1",80,0,"2020-04-09T00:00:00Z",94
"Lactococcus raffinolactis","Bacteria;Terrabacteria group;Firmicutes","Lr_19_4S","","PRJNA435410",0.043605,41.5893,"pLraf_19_4S_2:CP050536.1",46,0,"2020-04-09T00:00:00Z",46
"Lactococcus raffinolactis","Bacteria;Terrabacteria group;Firmicutes","Lr_19_4S","","PRJNA435410",0.026342,35.1226,"pLarf_19_4S_3:CP050537.1",23,0,"2020-04-09T00:00:00Z",32
"Lactococcus raffinolactis","Bacteria;Terrabacteria group;Firmicutes","Lr_19_4S","","PRJNA435410",0.010031,34.1043,"pLraf_19_4S_4:CP050538.1",14,0,"2020-04-09T00:00:00Z",15
"Lactococcus raffinolactis","Bacteria;Terrabacteria group;Firmicutes","Lr_19_4S","","PRJNA435410",0.006259,30.6758,"pLraf_19_4S_5:CP050539.1",5,0,"2020-04-09T00:00:00Z",6
"Lactococcus raffinolactis","Bacteria;Terrabacteria group;Firmicutes","Lr_19_4S","","PRJNA435410",0.002725,34.055,"pLraf_19_4S_6:CP050540.1",3,0,"2020-04-09T00:00:00Z",3
"Lactococcus sp. 1JSPR-7","Bacteria;Terrabacteria group;Firmicutes","1JSPR-7","SAMN10141031","PRJNA493670",0.054925,36.5389,"unnamed1:NZ_CP032628.1/CP032628.1",47,0,"2018-10-11T00:00:00Z",51
"Lactococcus sp. 1JSPR-7","Bacteria;Terrabacteria group;Firmicutes","1JSPR-7","SAMN10141031","PRJNA493670",0.008331,29.6123,"unnamed2:NZ_CP032629.1/CP032629.1",9,0,"2018-10-11T00:00:00Z",9
