Organism Name,Organism Groups,Strain,BioSample,BioProject,Size(Mb),GC%,Type,Replicons,CDS,Release Date,Genes
"Lobelia bequaertii","Eukaryota;Plants;Land Plants","","","PRJNA394458",0.164299,39.1238,"plastid","NC_035369.1/MF061182.1",90,"2017-07-14T00:00:00Z",138
"Lobelia boninensis","Eukaryota;Plants;Land Plants","","","PRJNA362422",0.162436,39.2087,"plastid","NC_033367.1/KY354217.1",89,"2017-01-18T00:00:00Z",138
"Lobelia cardinalis","Eukaryota;Plants;Land Plants","","","PRJNA414840",0.166665,39.8932,"plastid","NC_036097.1/MF770634.1",91,"2017-10-18T00:00:00Z",140
"Lobelia chinensis","Eukaryota;Plants;Land Plants","","","PRJNA394369",0.164396,39.0089,"plastid","NC_035370.1/MF061186.1",90,"2017-07-14T00:00:00Z",138
"Lobelia columnaris","Eukaryota;Plants;Land Plants","","","PRJNA394474",0.165416,39.1625,"plastid","NC_035371.1/MF061187.1",90,"2017-07-14T00:00:00Z",138
"Lobelia davidii","Eukaryota;Plants;Land Plants","","","PRJNA394381",0.166287,39.0896,"plastid","NC_035372.1/MF061189.1",89,"2017-07-14T00:00:00Z",138
"Lobelia doniana","Eukaryota;Plants;Land Plants","","","PRJNA394380",0.165003,39.1853,"plastid","NC_035373.1/MF061192.1",89,"2017-07-14T00:00:00Z",138
"Lobelia erinus","Eukaryota;Plants;Land Plants","","","PRJNA414852",0.166019,39.019,"plastid","NC_036098.1/MF770635.1",89,"2017-10-18T00:00:00Z",139
"Lobelia galpinii","Eukaryota;Plants;Land Plants","","","PRJNA414883",0.165607,38.4627,"plastid","NC_036071.1/MF770603.1",90,"2017-10-18T00:00:00Z",138
"Lobelia gibberoa","Eukaryota;Plants;Land Plants","","","PRJNA394473",0.164477,39.1635,"plastid","NC_035374.1/MF061193.1",90,"2017-07-14T00:00:00Z",138
"Lobelia hartlaubii","Eukaryota;Plants;Land Plants","","","PRJNA414882",0.162298,38.637,"plastid","NC_036072.1/MF770604.1",88,"2017-10-18T00:00:00Z",141
"Lobelia holstii","Eukaryota;Plants;Land Plants","","","PRJNA414828",0.161906,38.8133,"plastid","NC_036073.1/MF770606.1",89,"2017-10-18T00:00:00Z",141
"Lobelia inflata","Eukaryota;Plants;Land Plants","","","PRJNA362379",0.168823,39.4478,"plastid","NC_033368.1/KY354219.1",90,"2017-01-18T00:00:00Z",139
"Lobelia jasionoides","Eukaryota;Plants;Land Plants","","","PRJNA362394",0.165612,39.0461,"plastid","NC_033369.1/KY354220.1",89,"2017-01-18T00:00:00Z",138
"Lobelia kauaensis","Eukaryota;Plants;Land Plants","","","PRJNA394379",0.165063,39.0063,"plastid","NC_035375.1/MF061196.1",89,"2017-07-14T00:00:00Z",138
"Lobelia laxa","Eukaryota;Plants;Land Plants","","","PRJNA414881",0.166601,39.3185,"plastid","NC_036074.1/MF770607.1",93,"2017-10-18T00:00:00Z",143
"Lobelia laxiflora","Eukaryota;Plants;Land Plants","","","PRJNA362384",0.167217,39.2293,"plastid","NC_033370.1/KY354221.1",90,"2017-01-18T00:00:00Z",138
"Lobelia linearis","Eukaryota;Plants;Land Plants","","","PRJNA414880",0.167549,38.0169,"plastid","NC_036075.1/MF770608.1",88,"2017-10-18T00:00:00Z",139
"Lobelia longisepala","Eukaryota;Plants;Land Plants","","","PRJNA362388",0.16384,39.2712,"plastid","NC_033371.1/KY354222.1",89,"2017-01-18T00:00:00Z",138
"Lobelia lukwangulensis","Eukaryota;Plants;Land Plants","","","PRJNA394457",0.163845,39.2121,"plastid","NC_035376.1/MF061197.1",90,"2017-07-14T00:00:00Z",138
"Lobelia malowensis","Eukaryota;Plants;Land Plants","","","PRJNA414879",0.159907,38.8001,"plastid","NC_036076.1/MF770609.1",87,"2017-10-18T00:00:00Z",136
"Lobelia melliana","Eukaryota;Plants;Land Plants","","","PRJNA394442",0.165413,38.9679,"plastid","NC_035377.1/MF061198.1",90,"2017-07-14T00:00:00Z",138
"Lobelia mildbraedii","Eukaryota;Plants;Land Plants","","","PRJNA394456",0.164214,39.2336,"plastid","NC_035378.1/MF061199.1",89,"2017-07-14T00:00:00Z",138
"Lobelia morogoroensis","Eukaryota;Plants;Land Plants","","","PRJNA362387",0.162826,39.3236,"plastid","NC_033372.1/KY354223.1",88,"2017-01-18T00:00:00Z",138
"Lobelia muscoides","Eukaryota;Plants;Land Plants","","","PRJNA394455",0.164719,39.0004,"plastid","NC_035379.1/MF061201.1",89,"2017-07-14T00:00:00Z",138
"Lobelia niihauensis","Eukaryota;Plants;Land Plants","","","PRJNA394378",0.163898,39.1975,"plastid","NC_035380.1/MF061202.1",89,"2017-07-14T00:00:00Z",138
"Lobelia organensis","Eukaryota;Plants;Land Plants","","","PRJNA394377",0.163974,39.0245,"plastid","NC_035382.1/MF061204.1",90,"2017-07-14T00:00:00Z",138
"Lobelia patula","Eukaryota;Plants;Land Plants","","","PRJNA414878",0.161109,38.7514,"plastid","NC_036077.1/MF770610.1",87,"2017-10-18T00:00:00Z",138
"Lobelia petiolata","Eukaryota;Plants;Land Plants","","","PRJNA394376",0.165035,39.1099,"plastid","NC_035383.1/MF061205.1",90,"2017-07-14T00:00:00Z",138
"Lobelia physaloides","Eukaryota;Plants;Land Plants","","","PRJNA414824",0.170087,38.1528,"plastid","NC_036085.1/MF770620.1",93,"2017-10-18T00:00:00Z",146
"Lobelia polyphylla","Eukaryota;Plants;Land Plants","","","PRJNA362383",0.167088,39.0728,"plastid","NC_033373.1/KY354224.1",89,"2017-01-18T00:00:00Z",138
"Lobelia puberula","Eukaryota;Plants;Land Plants","","","PRJNA414872",0.163621,39.9148,"plastid","NC_036078.1/MF770611.1",89,"2017-10-18T00:00:00Z",138
"Lobelia rhynchopetalum","Eukaryota;Plants;Land Plants","","","PRJNA394336",0.164254,39.2228,"plastid","NC_035384.1/MF061206.1",90,"2017-07-14T00:00:00Z",138
"Lobelia ritabeaniana","Eukaryota;Plants;Land Plants","","","PRJNA394454",0.16344,39.2823,"plastid","NC_035385.1/MF061207.1",89,"2017-07-14T00:00:00Z",138
"Lobelia sancta","Eukaryota;Plants;Land Plants","","","PRJNA394453",0.163423,39.2742,"plastid","NC_035386.1/MF061208.1",89,"2017-07-14T00:00:00Z",138
"Lobelia seguinii","Eukaryota;Plants;Land Plants","","","PRJNA394280",0.166534,39.0269,"plastid","NC_035387.1/MF061209.1",89,"2017-07-14T00:00:00Z",138
"Lobelia sessilifolia","Eukaryota;Plants;Land Plants","","","PRJNA394282",0.165656,39.075,"plastid","NC_035388.1/MF061210.1",89,"2017-07-14T00:00:00Z",138
"Lobelia sonderiana","Eukaryota;Plants;Land Plants","","","PRJNA414843",0.167593,38.6478,"plastid","NC_036079.1/MF770612.1",89,"2017-10-18T00:00:00Z",139
"Lobelia spicata","Eukaryota;Plants;Land Plants","","","PRJNA414862",0.16568,40.7014,"plastid","NC_036080.1/MF770613.1",91,"2017-10-18T00:00:00Z",140
"Lobelia stricklandiae","Eukaryota;Plants;Land Plants","","","PRJNA362450",0.16393,39.2076,"plastid","NC_033374.1/KY354226.1",90,"2017-01-18T00:00:00Z",138
"Lobelia stuhlmannii","Eukaryota;Plants;Land Plants","","","PRJNA394452",0.164767,39.1243,"plastid","NC_035389.1/MF061215.1",90,"2017-07-14T00:00:00Z",138
"Lobelia telekii","Eukaryota;Plants;Land Plants","","","PRJNA394441",0.16436,39.2084,"plastid","NC_035390.1/MF061216.1",90,"2017-07-14T00:00:00Z",138
"Lobelia thapsoidea","Eukaryota;Plants;Land Plants","","","PRJNA394440",0.164158,39.0276,"plastid","NC_035391.1/MF061217.1",90,"2017-07-14T00:00:00Z",138
"Lobelia thermalis","Eukaryota;Plants;Land Plants","","","PRJNA414877",0.163968,38.6496,"plastid","NC_036081.1/MF770614.1",88,"2017-10-18T00:00:00Z",140
"Lobelia thuliniana","Eukaryota;Plants;Land Plants","","","PRJNA362386",0.163459,39.216,"plastid","NC_033375.1/KY354227.1",90,"2017-01-18T00:00:00Z",138
"Lobelia udzungwensis","Eukaryota;Plants;Land Plants","","","PRJNA394451",0.163628,39.2757,"plastid","NC_035392.1/MF061218.1",89,"2017-07-14T00:00:00Z",138
"Lobelia urens","Eukaryota;Plants;Land Plants","","","PRJNA394281",0.165407,39.1761,"plastid","NC_035393.1/MF061219.1",89,"2017-07-14T00:00:00Z",138
"Lobelia wollastonii","Eukaryota;Plants;Land Plants","","","PRJNA394450",0.164711,39.1206,"plastid","NC_035394.1/MF061220.1",90,"2017-07-14T00:00:00Z",138
"Lobelia yuccoides","Eukaryota;Plants;Land Plants","","","PRJNA394375",0.163791,39.2018,"plastid","NC_035395.1/MF061221.1",89,"2017-07-14T00:00:00Z",138
"Lobesia botrana","Eukaryota;Animals;Insects","","","PRJNA311895",0.015229,19.9225,"mitochondrion","NC_029193.1/KP677508.1",13,"2016-02-12T00:00:00Z",37
"Lobocheilos melanotaenia","Eukaryota;Animals;Fishes","","","PRJNA377012",0.016592,42.4783,"mitochondrion","NC_033961.1/AP012146.1",13,"2017-02-27T00:00:00Z",37
"Lobocla bifasciata","Eukaryota;Animals;Insects","","","PRJNA257628",0.015366,19.0681,"mitochondrion","NC_024649.1/KJ629166.1",13,"2014-08-06T00:00:00Z",13
"Lobodon carcinophaga","Eukaryota;Animals;Mammals","","","PRJNA17871",0.016759,39.889,"mitochondrion","NC_008423.1/AM181024.1",13,"2006-10-03T00:00:00Z",37
"Lobosphaera incisa","Eukaryota;Plants;Green Algae","","","PRJNA267315",0.156031,27.7874,"chloroplast","NC_025533.1/KM462871.1",78,"2014-11-24T00:00:00Z",111
"Lobosphaera incisa SAG 2468","Eukaryota;Plants;Green Algae","","","PRJNA283614",0.069997,35.9715,"mitochondrion","NC_027060.1/KP902678.1",34,"2015-05-14T00:00:00Z",64
"Lobotes surinamensis","Eukaryota;Animals;Fishes","","","PRJNA273236",0.016782,44.0174,"mitochondrion","NC_026233.1/AB355912.1",13,"2015-01-21T00:00:00Z",13
"Lobularia libyca","Eukaryota;Plants;Land Plants","","","PRJNA399913",0.152542,36.4929,"chloroplast","NC_035513.1/KY912029.1",86,"2017-08-24T00:00:00Z",131
"Lobularia maritima","Eukaryota;Plants;Land Plants","","","PRJNA19221",0.152659,36.5121,"chloroplast","NC_009274.1/AP009375.1",84,"2007-04-03T00:00:00Z",129
"Locusta migratoria","Eukaryota;Animals;Insects","","","PRJNA11822",0.015722,24.6724,"mitochondrion","NC_001712.1/X80245.1",13,"1999-08-24T00:00:00Z",13
"Locusta migratoria manilensis","Eukaryota;Animals;Insects","","","PRJNA61713",0.015895,24.6681,"mitochondrion","NC_014891.1/GU344101.1",13,"2011-01-06T00:00:00Z",13
"Locusta migratoria migratoria","Eukaryota;Animals;Insects","","","PRJNA30891",0.016053,24.4689,"mitochondrion","NC_011119.1/EU287446.1",13,"2008-08-06T00:00:00Z",13
"Locusta migratoria tibetensis","Eukaryota;Animals;Insects","","","PRJNA67579",0.015568,24.6467,"mitochondrion","NC_015624.1/HM219224.1",13,"2011-06-01T00:00:00Z",13
"Locustella pryeri","Eukaryota;Animals;Birds","","","PRJNA311844",0.017968,46.2545,"mitochondrion","NC_029151.1/KJ001760.1",13,"2016-02-12T00:00:00Z",37
"Lodoicea maldivica","Eukaryota;Plants;Land Plants","","","PRJNA319109",0.15901,37.319,"plastid","NC_029960.1/KT312927.1",86,"2016-04-20T00:00:00Z",133
"Loliolus beka","Eukaryota;Animals;Other Animals","","","PRJNA298169",0.017483,27.1121,"mitochondrion","NC_028034.1/KT254309.1",13,"2015-10-08T00:00:00Z",37
"Loliolus japonicus","Eukaryota;Animals;Other Animals","","","PRJNA322468",0.017232,27.0195,"mitochondrion","NC_030208.1/KU568467.1",13,"2016-05-23T00:00:00Z",37
"Loliolus uyii","Eukaryota;Animals;Other Animals","","","PRJNA278589",0.017134,27.6293,"mitochondrion","NC_026724.1/KP265013.1",12,"2015-03-17T00:00:00Z",12
"Lolium arundinaceum","Eukaryota;Plants;Land Plants","","","PRJNA33289",0.136048,38.3923,"chloroplast","NC_011713.2/FJ466687.2",80,"2008-12-17T00:00:00Z",126
"Lolium multiflorum","Eukaryota;Plants;Land Plants","","","PRJNA182880",0.135175,38.2549,"plastid","NC_019651.1/JX871942.1",86,"2012-12-04T00:00:00Z",133
"Lolium perenne","Eukaryota;Plants;Land Plants","","","PRJNA27769",0.135282,38.2475,"chloroplast","NC_009950.1/AM777385.2",84,"2007-10-30T00:00:00Z",130
"Lomariopsis japurensis","Eukaryota;Plants;Land Plants","","","PRJNA573229",0.153641,41.3099,"chloroplast","NC_044682.1/MK705752.1",89,"2019-09-21T00:00:00Z",132
"Lomentospora prolificans JHH-5317","Eukaryota;Fungi;Ascomycetes","JHH-5317","SAMN07322686","PRJNA392827",0.023987,26.9354,"mitochondrion","MT:CM008229.1",3,"2017-09-15T00:00:00Z",3
"Lonchorhina aurita","Eukaryota;Animals;Mammals","","","PRJNA439087",0.016661,40.4297,"mitochondrion","NC_037135.1/KU743908.1",13,"2018-03-23T00:00:00Z",37
"Lonchura caniceps","Eukaryota;Animals;Birds","","SAMN07462752","PRJNA421527",0.016826,45.7328,"mitochondrion","NC_036397.1/",13,"2017-12-07T00:00:00Z",37
"Lonchura castaneothorax","Eukaryota;Animals;Birds","","SAMN07513404","PRJNA421521",0.016823,45.8717,"mitochondrion","NC_036398.1/",13,"2017-12-07T00:00:00Z",37
"Lonchura flaviprymna","Eukaryota;Animals;Birds","","SAMN07462632","PRJNA421528",0.016824,45.869,"mitochondrion","NC_036399.1/",13,"2017-12-07T00:00:00Z",37
"Lonchura forbesi","Eukaryota;Animals;Birds","","SAMN07462808","PRJNA421529",0.016823,45.7826,"mitochondrion","NC_036400.1/",13,"2017-12-07T00:00:00Z",37
"Lonchura grandis","Eukaryota;Animals;Birds","","SAMN07462628","PRJNA421535",0.01683,45.716,"mitochondrion","NC_036401.1/",13,"2017-12-07T00:00:00Z",37
"Lonchura grandis x Lonchura castaneothorax","Eukaryota;Animals;Birds","","SAMN07462740","PRJNA421526",0.016826,45.8635,"mitochondrion","NC_036403.1/",13,"2017-12-07T00:00:00Z",37
"Lonchura hunsteini","Eukaryota;Animals;Birds","","SAMN07462599","PRJNA421531",0.016823,45.7766,"mitochondrion","NC_036402.1/",13,"2017-12-07T00:00:00Z",37
"Lonchura leucosticta","Eukaryota;Animals;Birds","","SAMN07513414","PRJNA421525",0.016833,47.193,"mitochondrion","NC_036396.1/",13,"2017-12-07T00:00:00Z",37
"Lonchura melaena","Eukaryota;Animals;Birds","","SAMN07462598","PRJNA421533",0.016824,45.8452,"mitochondrion","NC_036404.1/",13,"2017-12-07T00:00:00Z",37
"Lonchura nevermanni","Eukaryota;Animals;Birds","","SAMN07462821","PRJNA421532",0.016824,45.8452,"mitochondrion","NC_036405.1/",13,"2017-12-07T00:00:00Z",37
"Lonchura nigerrima","Eukaryota;Animals;Birds","","SAMN07462603","PRJNA421524",0.016826,45.7982,"mitochondrion","NC_036406.1/",13,"2017-12-07T00:00:00Z",37
"Lonchura punctulata","Eukaryota;Animals;Birds","","","PRJNA298185",0.016824,45.0963,"mitochondrion","NC_028036.1/KR184724.1",13,"2015-10-08T00:00:00Z",37
"Lonchura spectabilis","Eukaryota;Animals;Birds","","SAMN07462725","PRJNA421534",0.016825,45.7712,"mitochondrion","NC_036407.1/",13,"2017-12-07T00:00:00Z",37
"Lonchura striata domestica","Eukaryota;Animals;Birds","Mets1","","PRJNA391487",0.016813,45.102,"mitochondrion","MT:NC_029475.1/CM016794.1",13,"2016-03-01T00:00:00Z",37
"Lonchura stygia","Eukaryota;Animals;Birds","","SAMN07462823","PRJNA421530",0.016826,45.6674,"mitochondrion","NC_036408.1/",13,"2017-12-07T00:00:00Z",37
"Longchuanacris curvifurculus","Eukaryota;Animals;Insects","","","PRJNA435339",0.01545,24.6084,"mitochondrion","NC_036994.1/MF989227.1",13,"2018-02-22T00:00:00Z",37
"Longidorus vineacola","Eukaryota;Animals;Roundworms","","","PRJNA376980",0.013519,36.3414,"mitochondrion","NC_033867.1/KU746818.1",12,"2017-02-27T00:00:00Z",36
"Longpotamon kenliense","Eukaryota;Animals;Other Animals","","","PRJNA563415",0.018499,25.5203,"mitochondrion","NC_044413.1/MK584299.1",13,"2019-09-06T00:00:00Z",37
"Longpotamon xiushuiense","Eukaryota;Animals;Other Animals","","","PRJNA311786",0.01846,25.455,"mitochondrion","NC_029226.1/KU042041.1",13,"2016-02-12T00:00:00Z",37
"Longpotamon yangtsekiense","Eukaryota;Animals;Other Animals","","","PRJNA435318",0.017885,25.0321,"mitochondrion","NC_036946.1/KY785879.1",13,"2018-02-22T00:00:00Z",37
"Longustitermes manni","Eukaryota;Animals;Insects","","","PRJNA378065",0.01495,34.3411,"mitochondrion","NC_034094.1/KY224558.1",13,"2017-03-05T00:00:00Z",37
"Lonicera calcarata","Eukaryota;Plants;Land Plants","","","PRJNA579650",0.15801,37.9128,"chloroplast","NC_045064.1/MN524650.1",75,"2019-10-29T00:00:00Z",128
"Lonicera confusa","Eukaryota;Plants;Land Plants","","","PRJNA579655",0.155346,38.5868,"chloroplast","NC_045045.1/MN524602.1",77,"2019-10-29T00:00:00Z",128
"Lonicera ferdinandi","Eukaryota;Plants;Land Plants","","","PRJNA524605",0.154513,38.4369,"chloroplast","NC_040963.1/MK176512.1",82,"2019-02-27T00:00:00Z",128
"Lonicera hispida","Eukaryota;Plants;Land Plants","","","PRJNA524604",0.154553,38.3305,"chloroplast","NC_040962.1/MK176511.1",82,"2019-02-27T00:00:00Z",128
"Lonicera insularis","Eukaryota;Plants;Land Plants","","","PRJNA496141",0.155124,38.3467,"chloroplast","NC_039634.1/MH028739.1",85,"2018-11-06T00:00:00Z",130
"Lonicera japonica","Eukaryota;Plants;Land Plants","","","PRJNA281855",0.155078,38.5838,"chloroplast","NC_026839.1/KJ170923.1",81,"2015-04-22T00:00:00Z",130
"Lonicera maackii","Eukaryota;Plants;Land Plants","","","PRJNA496164",0.155318,38.4656,"chloroplast","NC_039636.1/MH028741.1",85,"2018-11-06T00:00:00Z",130
"Lonicera macranthoides","Eukaryota;Plants;Land Plants","","","PRJNA524587",0.154897,38.5153,"chloroplast","NC_040959.1/MH579750.1",81,"2019-02-27T00:00:00Z",130
"Lonicera nervosa","Eukaryota;Plants;Land Plants","","","PRJNA524615",0.154862,38.4542,"chloroplast","NC_040961.1/MK176510.1",82,"2019-02-27T00:00:00Z",128
"Lonicera praeflorens","Eukaryota;Plants;Land Plants","","","PRJNA496134",0.154892,38.3112,"chloroplast","NC_039635.1/MH028740.1",85,"2018-11-06T00:00:00Z",130
"Lonicera sachalinensis","Eukaryota;Plants;Land Plants","","","PRJNA496098",0.155123,38.3438,"chloroplast","NC_039637.1/MH028742.1",85,"2018-11-06T00:00:00Z",130
"Lonicera stephanocarpa","Eukaryota;Plants;Land Plants","","","PRJNA479145",0.155056,38.3075,"chloroplast","NC_037954.1/MG738668.1",82,"2018-07-05T00:00:00Z",128
"Lonicera tragophylla","Eukaryota;Plants;Land Plants","","","PRJNA479212",0.155545,38.4911,"chloroplast","NC_037953.1/MG738667.1",82,"2018-07-05T00:00:00Z",128
"Lonicera vesicaria","Eukaryota;Plants;Land Plants","","","PRJNA496169",0.155182,38.3936,"chloroplast","NC_039638.1/MH028743.1",83,"2018-11-06T00:00:00Z",128
"Lophiocarpus tenuissimus","Eukaryota;Plants;Land Plants","","","PRJNA524565",0.127984,35.3443,"plastid","NC_040951.1/MK397925.1",77,"2019-02-27T00:00:00Z",111
"Lophiodes caulinaris","Eukaryota;Animals;Fishes","","","PRJNA46125",0.016471,44.1989,"mitochondrion","NC_013872.1/AB282826.1",13,"2010-02-19T00:00:00Z",13
"Lophiogobius ocellicauda","Eukaryota;Animals;Fishes","","","PRJNA193904",0.016663,44.4398,"mitochondrion","NC_020783.1/KC480264.1",13,"2013-04-04T00:00:00Z",13
"Lophiomus setigerus","Eukaryota;Animals;Fishes","","","PRJNA17005",0.015879,47.969,"mitochondrion","NC_008125.1/AP004413.1",13,"2006-06-12T00:00:00Z",13
"Lophiosilurus alexandri","Eukaryota;Animals;Fishes","","","PRJNA281893",0.016445,42.8154,"mitochondrion","NC_026845.1/KJ494387.1",13,"2015-04-22T00:00:00Z",37
"Lophiotoma cerithiformis","Eukaryota;Animals;Other Animals","","","PRJNA16959",0.01538,32.1196,"mitochondrion","NC_008098.1/DQ284754.1",13,"2006-06-09T00:00:00Z",13
"Lophius americanus","Eukaryota;Animals;Fishes","","","PRJNA12070",0.016479,47.4058,"mitochondrion","NC_004380.1/AP004414.1",13,"2002-11-18T00:00:00Z",13
"Lophius litulon","Eukaryota;Animals;Fishes","","","PRJNA242731",0.016431,45.8828,"mitochondrion","NC_023828.1/KJ020931.1",13,"2014-03-26T00:00:00Z",13
"Lophius piscatorius","Eukaryota;Animals;Fishes","","","PRJNA435366",0.016471,47.3377,"mitochondrion","NC_036988.1/MF994812.1",13,"2018-02-22T00:00:00Z",37
"Lophocebus aterrimus","Eukaryota;Animals;Mammals","","","PRJNA214378",0.016563,43.0236,"mitochondrion","NC_021954.1/KC757401.1",13,"2013-08-06T00:00:00Z",13
"Lophocereus schottii","Eukaryota;Plants;Land Plants","","","PRJNA534063",0.113204,36.5031,"chloroplast","NC_041727.1/KY886917.1",67,"2019-04-22T00:00:00Z",107
"Lophocladia kuetzingii","Eukaryota;Other;Other","","","PRJNA394335",0.175085,26.9104,"chloroplast","NC_035292.1/MF101448.1",221,"2017-07-14T00:00:00Z",255
"Lophonectes gallus","Eukaryota;Animals;Fishes","","","PRJNA325961",0.018642,50.0107,"mitochondrion","NC_030367.1/KJ433567.1",13,"2016-06-17T00:00:00Z",37
"Lophophorus impejanus","Eukaryota;Animals;Birds","","","PRJNA522218",0.016709,44.2875,"mitochondrion","NC_040850.1/MF975712.1",13,"2019-02-13T00:00:00Z",37
"Lophophorus lhuysii","Eukaryota;Animals;Birds","","","PRJNA46743",0.016712,43.9385,"mitochondrion","NC_013979.1/GQ871234.1",13,"2010-03-26T00:00:00Z",13
"Lophophorus sclateri","Eukaryota;Animals;Birds","","","PRJNA193857",0.016707,44.2509,"mitochondrion","NC_020589.1/FJ752432.1",13,"2013-03-25T00:00:00Z",13
"Lophornis magnificus","Eukaryota;Animals;Birds","","","PRJNA362397",0.016499,45.6937,"mitochondrion","NC_033414.1/KT265276.1",13,"2017-01-18T00:00:00Z",37
"Lophostoma silvicolum","Eukaryota;Animals;Mammals","","","PRJNA221182",0.016666,41.9177,"mitochondrion","NC_022424.1/HG003311.1",13,"2013-09-12T00:00:00Z",37
"Lophotermes septentrionalis","Eukaryota;Animals;Insects","","","PRJNA378072",0.01495,34.1204,"mitochondrion","NC_034105.1/KY224590.1",13,"2017-03-05T00:00:00Z",37
"Lophura ignita","Eukaryota;Animals;Birds","","","PRJNA29929",0.016688,44.9365,"mitochondrion","NC_010781.1/AB164627.1",13,"2008-05-28T00:00:00Z",13
"Lophura nycthemera","Eukaryota;Animals;Birds","","","PRJNA38873",0.01668,45.2398,"mitochondrion","NC_012895.1/EU417810.1",13,"2009-07-01T00:00:00Z",13
"Lophura swinhoii","Eukaryota;Animals;Birds","","","PRJNA241231",0.016693,45.2046,"mitochondrion","NC_023779.1/KF218954.1",13,"2014-03-13T00:00:00Z",13
"Loripes lacteus","Eukaryota;Animals;Other Animals","","","PRJNA40755",0.017321,37.8616,"mitochondrion","NC_013271.1/EF043341.1",13,"2009-09-30T00:00:00Z",13
"Loris lydekkerianus","Eukaryota;Animals;Mammals","","","PRJNA214403",0.016791,39.1579,"mitochondrion","NC_021955.1/KC757402.1",13,"2013-08-06T00:00:00Z",13
"Loris tardigradus","Eukaryota;Animals;Mammals","","","PRJNA38417",0.016776,39.2108,"mitochondrion","NC_012763.1/AB371094.1",13,"2009-06-04T00:00:00Z",13
